Close,Short_MA,Long_MA,EMA_50,EMA_200,RSI_14,MACD,ADX_14,stochastic_oscillator,Signal
923.125,938.8899993896484,,778.2516693936971,135.65385722227026,39.95055682207225,4.604351577659855,36.02567727899666,-650.9639301340131,Sell
916.2999877929688,936.8587493896484,,804.9450188277743,139.0024787606531,37.27085697409968,6.126039510302448,35.455617612325646,-657.3844466645996,Sell
926.4249877929688,935.7599975585937,,832.30638068679,142.3974203312361,43.34238351655105,7.929733981754218,34.533165757392815,-647.859521594837,Sell
925.5250244140625,935.2162475585938,,860.2214169021465,145.80684713576227,42.944504869556496,10.032522928177592,32.85617812621379,-648.7061471503542,Sell
933.625,934.8737487792968,,888.8061231167524,149.25701013701394,47.60637178574894,12.719846847499475,28.927079541669837,-641.0862300616667,Sell
930.125,935.1424987792968,,917.9395137455169,152.71437387713092,45.862598313776495,14.96118169082327,24.68631280674848,-644.3787967524488,Hold
932.25,934.8387481689452,946.7559997558594,947.698264463913,156.19533598617275,47.12884793861436,14.400992737811736,19.767944457085314,-642.379738404474,Sell
940.4000244140625,934.7799987792969,947.0190002441406,948.272667813293,159.7175402468344,51.78658017141796,10.931924388500246,15.894836653301754,-634.7127387145301,Sell
926.5,934.0574981689454,946.8255004882811,948.4096715650198,163.21705777653352,44.57417101906904,7.04776912591281,12.889602594853656,-647.7889551107589,Sell
923.625,933.2737487792969,946.7715002441406,948.8336350219009,166.72584261026012,43.23299609043996,3.4379298784780783,13.546453404980436,-650.4935634639014,Sell
919.75,932.30625,946.5675,949.1044493843041,170.24103274936385,41.42385991877756,0.6157942671961569,14.306140656351497,-654.1389051572673,Sell
929.4500122070312,932.1987518310547,946.5205004882812,949.4339229745558,173.80214589971206,47.361878630190716,-2.404385218204731,15.0170326957877,-645.0137802735385,Sell
933.875,932.4575012207031,946.5920007324219,949.86996522292,177.3940700254406,49.8589925023846,-2.438528844180235,14.828145101013114,-640.8510467266108,Sell
920.7750244140625,932.1662536621094,946.3705017089845,950.1128064728438,180.96598574324608,43.30875878764405,-0.8946266613086449,14.450838316967923,-653.1746305164157,Sell
946.7249755859375,932.4887512207032,946.6630017089844,950.6541358028485,184.63137620019532,55.71902760791761,0.7498487543103165,15.702404296579672,-628.7626462718619,Sell
946.2999877929688,932.0149993896486,946.8635009765625,951.0670928809816,188.31399590558456,55.504728776745424,2.7960841609829545,16.54985741941537,-629.1624464578955,Sell
943.0499877929688,931.6037475585938,947.0715002441407,951.5676614195236,192.0057145851938,53.80062825541236,3.494746260927415,17.550512696026864,-632.2198298136218,Sell
965.5999755859375,932.7787475585939,947.4059997558594,951.8175239425175,195.78162212080736,62.421517996814146,4.443921908962353,19.535605502643733,-611.0063044751438,Sell
957.9500122070312,933.8174987792969,947.5634997558594,951.9449589477842,199.55430048507213,58.437636668283105,4.494342302279856,22.234009919152644,-618.2028800771695,Sell
941.625,934.1500000000001,947.4909997558594,952.040871681485,203.29850042383075,50.96276273162686,2.7532581339100997,23.393908731335127,-633.5603633398789,Sell
954.4500122070312,935.7162506103515,947.2369995117188,951.5817784312102,207.09886671448,55.75127839746795,3.6340542108612452,24.85543749339543,-621.4954467679516,Sell
961.7000122070312,937.9862518310547,946.9490002441406,950.9089374863416,210.93946635471806,58.2341871486921,6.119695640376655,24.99710487081586,-614.6751300513315,Sell
969.5250244140625,940.1412536621094,946.7060009765626,950.133424540599,214.8221745605261,60.791434210589294,9.342053485775283,27.316827985043847,-607.3138801805217,Sell
960.4249877929688,941.8862518310548,946.4015002441407,949.4304112713199,218.6979738258808,56.46181793800453,10.697663410777887,28.097909594937878,-615.8745880272389,Sell
959.4249877929688,943.1762512207032,946.0134997558596,948.5989282980156,222.59038980192736,55.9899088710931,11.330784266280558,28.21502314298337,-616.8153213674625,Sell
964.4000244140625,944.8900024414063,945.5520007324219,947.5292554703016,226.51688570059855,57.876213508607236,13.671782603316384,29.639604619078444,-612.1351385491669,Sell
962.5,946.4025024414063,944.8055004882812,946.0173103502243,230.45763582036673,56.87363558265625,11.888206771874156,32.17284875599314,-613.922554862714,Buy
971.0499877929688,947.9350006103516,944.2715002441407,944.6404378820216,234.44310776683432,60.21361298015454,9.890192660680578,35.531230318321015,-605.8792962873646,Buy
974.25,950.3225006103517,943.6995007324219,943.1079490970837,238.4579654434764,61.41797357453797,8.621079401999623,36.07167375423848,-602.8689381150882,Buy
966.2999877929688,952.45625,943.1140002441406,941.6860135721613,242.4699249776861,56.81649585501752,4.245432771004069,35.7572156690892,-610.3477796534262,Buy
969.5,954.94375,943.0240002441407,940.9674787796806,246.51140368051801,58.17483442322335,1.9034504976032949,35.532556758964475,-607.3374214811498,Buy
977.9500122070312,957.36875,943.444500732422,940.8827821327311,250.5978208602507,61.608918203499755,2.437113045821077,33.87735079761851,-599.3882132727001,Buy
967.875,959.0687499999999,943.8340002441406,940.9540937990877,254.6755194419687,55.73321021031421,1.6197808149287845,32.32312116402449,-608.8661131590129,Buy
967.5,961.4049987792969,944.4559997558594,941.4093732779493,258.7726697855161,55.520962030704176,0.6391857983527416,31.507913418220877,-609.2188881615967,Buy
960.375,962.0875,944.8540002441406,941.6598785565401,262.8697362592001,51.50733271454198,-1.6350363489241815,30.933996865283586,-615.9216132106889,Sell
965.125,963.0287506103515,945.6615002441406,942.477684648541,267.0012590775143,53.899959753459484,-2.7008485803868325,31.115707918107095,-611.4531298446275,Sell
961.7000122070312,963.9612518310547,946.1290002441407,942.8349233007285,271.1436333575096,51.91107747242665,-3.855990575009251,30.948638687945355,-614.6751300513315,Sell
972.1500244140625,964.288754272461,946.7405004882812,943.216184251331,275.3372717738385,57.11112961833442,-4.48600899785847,29.551055709566278,-604.844455162435,Sell
984.75,965.6287536621095,947.6165002441406,943.7718674946655,279.58868615027785,62.39173314381386,-4.5373835227532595,26.896820943256238,-592.9912380427419,Sell
983.9500122070312,967.7450042724611,948.509500732422,944.3829051515409,283.85919127353014,61.87087013275206,-6.4708162905884326,24.586446981399817,-593.7438132313594,Hold
994.25,969.7350036621094,949.6125012207032,945.1326758170329,288.18116965339016,65.82656787102658,-6.516631144291479,22.14556543208004,-584.0542713106188,Hold
988.7000122070312,971.0850036621093,950.754501953125,946.0751981946325,292.5087780106722,62.088741994262584,-5.416712696718246,18.9604824902852,-589.2753298652979,Hold
983.5250244140625,971.7850036621094,951.8510021972656,947.070508322211,296.8431354648812,58.73947404898107,-4.863366316001191,17.6445684772088,-594.143613417393,Hold
989.2000122070312,973.2237548828125,953.1030029296876,948.2199842573787,301.21583518007907,61.210575919103384,-4.1859659829829745,16.449247354825374,-588.8049631951861,Hold
996.3499755859375,975.070004272461,954.2245019531251,949.0353879502564,305.63136055555304,64.12573631257105,-2.515862814840851,14.50647503578132,-582.0787542632721,Hold
1005.875,977.1437530517579,955.2265014648438,949.4785973397462,310.09683564218153,67.61722144287995,-1.6051339801402875,13.266792725140338,-573.118246230521,Hold
1010.875,979.5625030517581,956.4185009765624,950.1341158285276,314.59935020361587,69.30598737174952,1.124190341267644,15.29311136040197,-568.4145795294037,Hold
1018.9000244140625,981.9550048828128,957.954501953125,951.192185673549,319.1478896801221,71.84396551773138,3.97706785734486,19.164222920583104,-560.8651715069877,Hold
1011.6749877929688,983.8262542724611,959.4445019531252,952.3468864378112,323.6983283075962,66.51171289003796,7.294638148470167,22.803585213619797,-567.6620043407862,Hold
1013.875,986.2050048828127,961.0225024414063,953.6218827844446,328.27809015377176,67.30739513613089,8.624588028015262,25.557571802002453,-565.5923795087333,Buy
1006.0750122070312,988.0337554931642,962.6815026855469,955.2145488320917,332.85823609014113,61.709174792788076,8.047514655602606,26.845402956359372,-572.930088078915,Buy
996.5250244140625,988.9625061035157,964.2860034179688,956.9491047159984,337.43367785252514,55.61047334888294,7.466414618178925,27.953773169310978,-581.9140799944879,Buy
994.9500122070312,990.3162567138675,965.6565039062501,958.3747126541334,342.02758843599645,54.65117666642894,5.197289714343654,29.6183096600345,-583.3957464889012,Buy
983.75,991.1287567138673,966.8210034179688,959.7285813677211,346.6120647870174,48.27399424379929,3.9203540747510885,29.75293082937154,-593.9319713829652,Buy
993.0,992.7600067138673,968.0085034179688,960.9567233556586,351.24654202636424,53.137634561259574,3.629051162630514,29.82405900295377,-585.2301879858982,Buy
1004.3499755859375,994.7212554931642,969.4930029296876,962.454907402693,355.9373802151028,58.31671145247515,2.6754377760852783,29.937749009341157,-574.5528875414844,Buy
1021.0999755859375,997.6912536621094,971.2700024414062,964.1101116404036,360.7005702580994,64.54428624845619,1.7542866587039256,31.092803800750794,-558.7956040927413,Buy
1016.2999877929688,999.8987518310547,972.7880017089842,965.4809264823355,365.4737945165267,61.69950634201629,0.6038374487645299,32.40681532944731,-563.3111126422526,Buy
1024.175048828125,1001.870004272461,974.7415026855468,967.4196213443539,370.29397126769595,64.4666133229362,-1.2423287481662868,33.51511690205654,-555.9027801701864,Sell
1069.7249755859375,1006.1587524414061,977.6635021972656,970.0202660464338,375.2709213727621,75.49469770630851,-2.9817581703264366,36.35096236035709,-513.052445424375,Sell
1055.300048828125,1009.2112548828125,980.3745031738282,972.6318334436115,380.2309866501451,68.26873145753386,-4.280472645851674,35.761017646979,-526.6224549557309,Sell
1023.0999755859375,1010.9312530517578,982.2475024414063,974.6103698106016,385.12237973202275,55.49874188686464,-6.3798636456594515,31.907772298166154,-556.9141374122944,Sell
1031.800048828125,1013.3450042724609,984.2060034179688,976.588142515293,390.06372031513513,57.79581571087501,-7.29201665864754,27.630168367666787,-548.7296884509824,Sell
1028.675048828125,1015.3187561035156,986.36400390625,978.9926958150755,395.0208646078548,56.66439348843927,-5.933191851347463,23.79036594728396,-551.6694801391807,Hold
1031.0999755859375,1017.0562561035157,988.0515039062501,980.6384311773744,400.0100352156224,57.361917654231995,-3.2230000857794217,21.02864067928563,-549.3882706905065,Hold
1024.675048828125,1017.996258544922,989.6190051269531,982.2571405504079,405.00565204159795,54.843133909929755,1.0820874004367216,19.6329515016092,-555.4324135000746,Hold
1021.1500244140625,1018.510009765625,991.181005859375,983.9730363560543,410.0161824634563,53.456236829723764,4.830888137039027,18.993721616291303,-558.748521491485,Hold
1021.9249877929688,1018.6612579345704,992.3075061035156,985.0063506310356,415.05420892345217,53.733246373597744,6.612317954641883,20.00682864627157,-558.0194876034956,Hold
1015.7249755859375,1018.8637573242188,993.4630053710938,986.2355438402135,420.0995819319668,51.112319662213466,5.475968819180686,21.22528200987228,-563.8520457964424,Hold
1018.7000122070312,1019.1050079345704,995.0045056152344,988.050934991535,425.17902582817936,52.314265042348275,5.12785405096399,21.44435939601421,-561.0533296585937,Hold
1014.7999877929688,1019.5412567138674,996.211505126953,989.4449852197115,430.27271486504617,50.559387568674154,3.6009187686149637,18.97705010248687,-564.7222126525878,Hold
1009.5750122070312,1020.1937561035157,997.1690051269532,990.5733381429251,435.37686694045556,48.22537132417986,-3.9532265744098716,16.88282082266388,-569.6375213881329,Hold
1011.75,1021.0337554931641,998.0135046386719,991.4979666811502,440.51305892894084,49.27510816941679,-9.369425797982299,15.375308429473689,-567.5914378567081,Hold
1028.074951171875,1023.2500030517579,999.36650390625,992.9247226783418,445.7226100296745,56.417664840112806,-9.417074013640814,16.164448287254885,-552.2340120118051,Hold
1028.800048828125,1025.040005493164,1000.7540051269531,994.4215589126723,450.96051474580736,56.70924436600102,-10.374580619752566,16.282957081744925,-551.5518884716529,Hold
1041.675048828125,1026.9062591552736,1002.2995056152344,995.9384804544251,456.26225615780606,61.61938447151934,-9.788697262153898,15.911063944764283,-539.4399467162757,Hold
1047.4749755859375,1028.2250091552735,1003.9990051269531,997.6153261251144,461.60757669945326,63.62112567823164,-9.353105836096619,17.050190022165694,-533.9837622443472,Hold
1046.8499755859375,1029.752508544922,1005.5150048828126,999.0438483345595,466.9780078229881,63.23837244373603,-8.572174551779817,18.30279240963731,-534.5717205819869,Hold
1056.300048828125,1031.358758544922,1007.1560058593751,1000.508472513071,472.40298124646546,66.51830419681207,-6.847339458403583,19.094222869587774,-525.6817216155074,Hold
1065.425048828125,1031.1437622070314,1009.1385070800782,1002.365619232882,477.88182620586207,69.36097997488585,-5.392272327712412,21.94376492490025,-517.0975298859682,Hold
1054.2249755859375,1031.090008544922,1010.8330065917968,1004.0277487243129,483.35569485355853,62.36232108783141,-3.6806208229048165,24.21988397027319,-527.6338121978388,Hold
1036.625,1031.7662597656251,1012.0065063476561,1005.2472236444162,488.8059468186582,53.266719243094585,-2.7530606925310193,23.483895086105644,-544.1906960186493,Hold
1035.0999755859375,1031.9312561035156,1013.3510058593749,1006.7989180273304,494.27922009859816,52.55149267156043,-0.1329981427362048,23.652336117870867,-545.6253373296126,Hold
1051.7750244140625,1033.0862548828125,1015.0365063476563,1008.5884597317109,499.8285689536096,59.029403688054096,3.186192540286993,25.014713691267023,-529.9385629471412,Buy
1061.875,1034.6250061035157,1017.0665063476563,1010.7619556959708,505.43525181677796,62.37962457349264,6.970794487565472,27.875646795378916,-520.4371791780067,Buy
1057.574951171875,1036.270001220703,1018.9155053710938,1012.7771673703393,511.05767238559827,60.125401490264146,11.022421249911762,31.164675941318556,-524.4823784752127,Buy
1062.824951171875,1038.3537475585938,1020.9380041503907,1015.0053482888635,516.7236880289506,61.93407875851445,13.963049516601302,34.617020010677344,-519.5435284390395,Buy
1073.199951171875,1040.917495727539,1022.9590026855469,1017.0631412085266,522.4484253806759,65.28521948772132,13.321857623519055,34.153916256014696,-509.783420034221,Buy
1074.125,1043.8374969482422,1024.746502685547,1018.7679134898721,528.2046933340741,65.57620828007909,12.12527488799617,34.37987660612737,-508.91319576026916,Buy
1082.9749755859375,1047.0512451171876,1026.727001953125,1020.6364619155348,534.015701850497,68.31278720174396,10.89061252437621,37.73615842266464,-500.587728666414,Buy
1090.449951171875,1050.8337432861329,1028.6510009765625,1022.298345437554,539.8777272582807,70.44959334299007,8.551971308429069,39.74512036440719,-493.5557699153661,Buy
1084.425048828125,1054.5762451171875,1030.5655017089844,1024.1034035746543,545.751759673498,66.55394452165979,4.583785734104817,41.436183430743725,-499.22359642172233,Buy
1088.375,1058.4074951171876,1032.6625012207032,1026.1584077261773,551.6668732937355,67.8106678420597,2.3320436035129006,42.70643246347605,-495.5077456620847,Buy
1088.0999755859375,1061.4087463378905,1034.6405004882813,1028.069635995183,557.6109859527189,67.62015024110818,3.0596161293558417,42.307148576426044,-495.7664702977687,Buy
1093.050048828125,1064.6212463378909,1036.574501953125,1029.8472899791464,563.5994419053509,69.29242510696866,4.602281689455072,42.619319728634125,-491.1097713622949,Buy
1094.5250244140625,1067.2637451171875,1038.3475024414063,1031.3716676970294,569.6223565778703,69.79303317208063,4.976814378908383,48.26485826202447,-489.7222126525878,Buy
1078.2249755859375,1068.8012451171876,1039.6945019531252,1032.576877184242,575.628201614644,58.45226606923483,3.617183484122034,50.941340336563805,-505.05621203247546,Buy
1079.875,1070.4524963378908,1040.9140014648438,1033.5673988042458,581.6691021354987,59.175432240387124,2.761324244560136,52.568302353580656,-503.5039790539842,Buy
1085.175048828125,1071.8962463378907,1042.3840026855469,1034.872850025289,587.7558515140698,61.493866856034764,1.7499042232797528,53.31999164956368,-498.5180464165547,Buy
1096.300048828125,1073.4399963378905,1044.0325036621095,1036.2635664745844,593.9056236758757,65.8746808279989,0.7290406563441181,53.64996151961581,-488.0523880065686,Buy
1101.074951171875,1075.7824951171876,1045.9325024414063,1037.9898966578537,600.1002656801651,67.57955761482407,-0.4864837609243331,54.5601364067647,-483.56047817549177,Sell
1084.949951171875,1078.1987426757812,1047.7010009765625,1039.8723178739433,606.2792123339202,57.18880084940855,-2.4942696418204875,53.64667819796572,-498.72980328659526,Sell
1089.75,1080.9312438964844,1049.597000732422,1041.9001026436958,612.503248947827,59.19985672644378,-4.5713104332721635,52.25363920873454,-494.2142373192775,Sell
1079.3499755859375,1082.3099914550783,1051.5090002441405,1044.2099118601766,618.7283904464457,53.35207144489478,-5.543807616223869,50.03153862822343,-503.9978870247241,Sell
1065.0999755859375,1082.4712402343748,1052.9509997558594,1046.1035573238544,624.9434440288426,46.564820805321794,-6.499144274807932,46.846600889642396,-517.4033371229085,Sell
1060.824951171875,1082.633740234375,1054.0804992675783,1047.6206698802334,631.1773729384645,44.72652182691002,-7.0128239978677485,44.00425494122582,-521.4249951194864,Sell
1057.1500244140625,1082.3499938964844,1054.8015002441407,1048.5863738626397,637.432017760105,43.14953136994534,-8.904164271720777,41.75429470288144,-524.88212124344,Sell
1065.449951171875,1081.9624938964846,1055.7844995117189,1049.8231760710162,643.7423139352773,47.639830163760735,-11.833735889081652,40.98738601058824,-517.074103420953,Sell
1068.175048828125,1081.6649963378907,1056.664499511719,1050.8632687382358,650.0923263998302,49.06239543770624,-12.534070249504822,39.04090293980853,-514.5105132003537,Sell
1059.25,1080.478747558594,1056.4550000000002,1050.3526610710896,656.4483686264922,44.77205820741732,-12.501491967471505,35.55929506245366,-522.9066041960933,Sell
1057.2249755859375,1078.8174987792968,1056.4934985351563,1050.273024470023,662.8305409908784,43.835419302995,-12.610395022235934,33.59812705443278,-524.8116121771684,Sell
1045.824951171875,1076.8874938964846,1056.947998046875,1051.0973400756197,669.2117062067285,38.90150363136006,-14.856742741719478,32.44907897048855,-535.5359952228386,Sell
1044.550048828125,1074.6962463378907,1057.202998046875,1051.6433645319546,675.6213099931938,38.38121882830152,-17.51615617476124,31.911451863584325,-536.7353383631331,Sell
1037.8499755859375,1072.1837463378906,1057.3864965820312,1052.223534896723,682.0437155029114,35.68042122477,-17.67587897143453,32.930383525959535,-543.0383206439982,Sell
1038.675048828125,1069.4649963378906,1057.537998046875,1052.7470799432785,688.5008755104255,36.27509679541724,-18.400468560323063,33.73956377641497,-542.2621467369461,Sell
1048.0999755859375,1067.1437438964845,1058.006496582031,1053.5980641088129,695.0179793678305,42.78287984052612,-17.275797786921647,34.99688636470246,-533.3958039067076,Sell
1048.0250244140625,1065.6337463378907,1058.5439965820312,1054.5793622441465,701.5676969040751,42.74549467086646,-14.339611255782422,36.381838057346016,-533.4663129729793,Sell
1039.949951171875,1063.6374938964843,1058.9044958496095,1055.4620763564233,708.1269225826218,38.81060565795275,-11.5545486461855,38.80745956623571,-541.0628035966514,Sell
1034.925048828125,1061.1249938964845,1059.288497314453,1056.5044758215856,714.7045762903476,36.55553025992523,-8.250859261188019,41.75032819087988,-545.7898967627841,Sell
1040.2249755859375,1058.3212402343752,1059.7189965820312,1057.5340439217193,721.3307825413027,40.483557885463625,-6.107490733908794,44.2626711774356,-540.8040789609673,Sell
1047.425048828125,1055.6387451171877,1060.3714978027344,1058.7942336452384,728.0113128601646,45.42680030471793,-4.515699578129791,45.70319043783759,-534.0307300099906,Sell
1039.25,1053.3537475585938,1060.9649975585937,1060.1538533199991,734.7017195288911,41.23869156134643,-2.7269234288747484,45.47092787981039,-541.7212710005626,Sell
1033.050048828125,1050.5187500000002,1061.3909985351563,1061.3993443479874,741.4077972396524,38.350911648804164,-2.3172923152855134,47.61921173023319,-547.5537717757031,Sell
1030.5999755859375,1048.0812500000002,1061.4414990234375,1062.115762149943,748.1405321541149,37.241080354749016,-1.099170091563522,47.45469919740276,-549.8586373606183,Sell
1037.5250244140625,1046.7025024414063,1061.6159985351562,1062.9040449664074,754.927327844234,42.321759120619944,0.31107219350941406,48.02395053015354,-543.3440130453256,Sell
1025.9000244140625,1044.9562561035157,1061.3004980468752,1063.1584337170978,761.7145004030184,36.91861574647178,2.9183595186755404,48.02835652792836,-554.2800381254234,Sell
1022.9249877929688,1043.245004272461,1060.8094982910156,1063.1965196460903,768.5272117496974,35.663759599779354,5.4907796135050155,48.20807877760281,-557.0787542632721,Sell
1026.0999755859375,1041.2775054931642,1060.3944982910157,1063.292433160671,775.3834790280085,38.08253813531613,5.846780138526427,45.844732393882744,-554.0919373916239,Sell
1028.4749755859375,1039.2925018310548,1059.837996826172,1063.1132711960884,782.2811947501662,39.90266589017275,6.245313766709028,43.825073413583034,-551.8576957085932,Sell
1020.5750122070312,1037.3587524414063,1058.94099609375,1062.5444460052042,789.1906810898747,36.101157121503704,6.556498681715912,45.085611992386156,-559.2894546456747,Sell
1000.2000122070312,1034.507504272461,1057.8604968261718,1062.0882006684517,796.0757113901674,28.547195738080376,6.016317196470517,47.67831979223572,-578.456896452728,Sell
1005.9249877929688,1032.5125061035155,1057.2464965820313,1062.2564598819856,803.0120790603556,32.801918044224465,4.243772026626015,49.842389482804904,-573.0712210470712,Sell
1014.7999877929688,1031.025003051758,1056.8404968261718,1062.5804801281433,810.0092051559043,38.87806721441455,1.3482410956420772,50.700001141845796,-564.7222126525878,Sell
996.0999755859375,1028.9375030517579,1055.7269958496095,1062.156316285768,816.9871887334509,32.25920396518394,-0.4399297789192964,52.312281496898386,-582.313937598328,Sell
994.5999755859375,1026.7337493896484,1054.3814953613282,1061.3803747567213,823.9959627786643,31.79165624005101,-1.035820443382331,55.60440756413795,-583.7250376086632,Sell
980.6749877929688,1023.3625000000001,1052.84349609375,1060.5652500543185,830.9995420285464,27.76812720705037,-1.8373978159023192,58.87957114305021,-596.8247378877138,Sell
985.125,1020.2174987792969,1051.2894970703126,1059.6157796912025,838.0513474038532,30.782925680602716,-3.6277323552791074,61.00347795314182,-592.6384630401581,Sell
962.8499755859375,1016.3625000000001,1049.0824975585938,1058.053427144764,845.0738871377682,25.12904046809497,-5.054315842884547,64.04473866681136,-613.5933211607584,Sell
976.2000122070312,1013.4262481689453,1047.1239978027343,1056.5841692140802,852.1706358852057,33.064017717724965,-5.724217473555429,67.11505448832655,-601.0344966180912,Sell
984.0999755859375,1010.6199981689454,1045.1464978027343,1054.8911118176834,859.3261149468127,37.29883979321977,-6.985638601973921,69.22723314922044,-593.6027376810097,Sell
988.0750122070312,1007.6524963378906,1043.0989990234375,1052.968359845068,866.5292038161086,39.377160390757616,-8.523100623026771,70.19153916621954,-589.8632882029375,Sell
1003.0250244140625,1005.8412475585939,1041.4709985351562,1051.3739156663808,873.8120650897827,46.55260191008816,-8.40313416737511,70.26579431577328,-575.7993132830354,Sell
1017.7249755859375,1005.0749938964844,1040.0579980468751,1049.7900740054406,881.1743732942425,52.505332578233585,-5.314238235705325,68.86271022987772,-561.9705791159954,Sell
1015.5750122070312,1004.3237457275392,1038.607498779297,1048.157460413538,888.5675175676249,51.60014119912681,-3.4016851833978556,64.81546524604583,-563.993121346792,Sell
